id	name	smiles	MolWt	CalcLogP	TPSA	NumHAcceptors	NumHDonors	NumRotatableBonds	FractionCSP3	NumValenceElectrons	NumHeavyAtoms	RingCount	NumAromaticRings	NumAliphaticRings	NumHeteroatoms	NumHalogens
MUQN162432	Trithionic acid	OS(=O)(=O)SS(=O)(=O)O	194.21099999999998	-0.6747999999999998	108.74	5	2	2	0.0	56	9	0	0	0	9	0
MULP378236	3-Methylsalicylic acid	CC1=CC=CC(=C1O)C(=O)O	152.149	1.3988200000000002	57.53	2	2	1	0.125	58	11	1	1	0	3	0
MUSW453564	5-Methylsalicylic acid	CC1=CC(=C(C=C1)O)C(=O)O	152.14899999999997	1.3988199999999997	57.53	2	2	1	0.125	58	11	1	1	0	3	0
MUGS193840	Lithium tetrahydridogallate	[Li+].[GaH4-]	80.696	-4.4475999999999996	0.0	0	0	0	0.0	8	2	0	0	0	2	0
MUQD184946	Levoglucosenone	C1[C@@H]2C=CC(=O)[C@H](O1)O2	126.11099999999998	-0.13319999999999999	35.53	3	0	0	0.5	48	9	2	0	2	3	0
MUNV386416	Magnesocene	[cH-]1cccc1.[cH-]1cccc1.[Mg+2]	154.49499999999998	2.4302	0.0	0	0	0	0.0	52	11	2	2	0	1	0
MUOI026088	Silicalite	[Si].[O].[O]	60.084	-0.6184000000000001	57.0	0	0	0	0.0	16	3	0	0	0	3	0
MUUB336101	Haloxon	CC1=C(Cl)C(=O)Oc2cc(OP(=O)(OCCCl)OCCCl)ccc12	415.59300000000013	4.752520000000002	74.97	6	0	8	0.35714285714285715	132	24	2	2	0	10	3
MUUU088107	Carboxyatractyloside	CC(CC(=O)O[C@H]1[C@@H](O[C@@H]([C@H]([C@@H]1OS(=O)(=O)O)OS(=O)(=O)O)CO)O[C@@H]2C[C@@]([C@@H]3[C@@](C2)([C@H]4[C@@]5([C@H](C(=C)[C@@H](C5)CC4)O)CC3)C)(C(=O)O)C(=O)O)C	770.825	1.1218000000000035	287.02	14	6	12	0.8387096774193549	290	51	5	0	5	20	0
MUOI448123	4-Vinylpyridine	C=CC1=CC=NC=C1	105.13999999999999	1.7246000000000001	12.89	1	0	1	0.0	40	8	1	1	0	1	0
MUNH430657	Thiocarbonyldiimidazole	C1=CN(C=N1)C(=S)N2C=CN=C2	178.22000000000003	0.7608999999999998	35.64	5	0	0	0.0	60	12	2	2	0	5	0
MUAC155578	2-Ethoxycarbonyl-1-methylvinyl cyclohexyl methylphosphonate	CCOC(=O)C=C(C)O[P](C)(=O)OC1CCCCC1	290.29600000000005	3.642100000000003	61.83	5	0	6	0.7692307692307693	110	19	1	0	1	6	0
MUEV424859	Sodium bromite	[O-]Br=O.[Na+]	134.892	-5.3740000000000006	46.12	2	0	0	0.0	20	4	0	0	0	4	1
MUNR121529	Tellurophene	C1=C[Te]C=C1	179.676	0.7435999999999999	0.0	0	0	0	0.0	26	5	1	1	0	1	0
MUOD175321	Crotylsarin	C/C=C/COP(=O)(C)F	152.105	2.371500000000001	26.3	2	0	3	0.6	54	9	0	0	0	4	1
MUKS318951	Tazemetostat	CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5	572.75	4.734660000000004	86.9	6	2	9	0.47058823529411764	224	42	5	3	2	8	0
MUUU682648	Diethynylbenzene dianion	[C-]#Cc0ccccc0C#[C-]	124.14199999999998	1.56238	0.0	0	0	0	0.0	46	10	1	1	0	0	0
MUMZ620253	Diethynylbenzene dianion	[C-]#Cc0cccc(c0)C#[C-]	124.14199999999998	1.56238	0.0	0	0	0	0.0	46	10	1	1	0	0	0
MUKB783371	Diethynylbenzene dianion	[C-]#Cc1ccc(cc1)C#[C-]	124.14199999999998	1.56238	0.0	0	0	0	0.0	46	10	1	1	0	0	0
MUYH857983	Luseogliflozin	CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1	434.55400000000014	2.22462	99.38000000000001	7	4	7	0.4782608695652174	164	30	3	2	1	7	0
MUNM113694	Camphorquinone	CC1(C2CCC1(C(=O)C2=O)C)C	166.22	1.5807	34.14	2	0	0	0.8	66	12	2	0	2	2	0
MULM183984	Diisopropyl paraoxon	CC(C)OP(=O)(Oc1ccc(cc1)[N+](=O)[O-])OC(C)C	303.2510000000001	3.931700000000003	87.9	6	0	7	0.5	112	20	1	1	0	8	0
MUHT884680	Zirconocene	[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Zr+2]	221.414	2.8085000000000013	0.0	0	0	0	0.0	54	11	2	2	0	1	0
MUBB893816	Belnacasan	CCO[C@@H]3OC(=O)C[C@@H]3NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C	509.00300000000027	1.8520000000000003	140.06	7	3	7	0.5833333333333334	192	35	3	1	2	11	1
MUXJ391752	Metonitazene	CCN(CC)CCN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1CC3=CC=C(C=C3)OC	382.46400000000017	3.8857000000000026	73.43	6	0	9	0.38095238095238093	148	28	3	3	0	7	0
MULK920205	1,4-Bis(diphenylphosphino)butane	C1=CC=C(C=C1)P(CCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	426.4800000000001	6.032400000000006	0.0	0	0	9	0.14285714285714285	150	30	4	4	0	2	0
MUPD372300	Ro 3-0422	CCOP(=O)(OCC)Oc1cc2ccccc2[n+](c1)C.COS(=O)(=O)[O-]	407.38100000000014	2.3171999999999997	115.07	8	0	7	0.4	146	26	2	2	0	11	0
MUYZ762099	Tetramethylxylylene diisocyanate	CC(C)(C1=CC(=CC=C1)C(C)(C)N=C=O)N=C=O	244.29399999999995	2.828400000000001	58.86	4	0	4	0.42857142857142855	94	18	1	1	0	4	0
MUOP385497	GH (nerve agent)	CC(C)CC(C)OP(=O)(C)F	182.17499999999995	3.230000000000002	26.3	2	0	4	1.0	68	11	0	0	0	4	1
MUOJ389090	Cefiderocol	CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4(CCCC4)CCNC(=O)C5=C(C(=C(C=C5)O)O)Cl)C(=O)[O-]	752.2280000000003	-0.1816999999999978	256.9	14	6	13	0.43333333333333335	268	50	5	2	3	20	1
MURJ703761	DPEphos	C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3OC4=CC=CC=C4P(C5=CC=CC=C5)C6=CC=CC=C6	538.5670000000002	6.995300000000008	9.23	1	0	8	0.0	188	39	6	6	0	3	0
MUEW782171	Cerdulatinib	CCS(=O)(=O)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4CC4)C(=O)N	445.5490000000002	1.3651000000000009	133.55	8	3	8	0.45	166	31	4	2	2	11	0
MUNT343667	Methylene imine	C=N	29.041999999999998	0.26577	23.85	1	1	0	0.0	12	2	0	0	0	1	0
MUAY258129	Vilsmeier reagent	C[N+](=CCl)C.[Cl-]	128.002	-2.470399999999999	3.01	0	0	0	0.6666666666666666	38	6	0	0	0	3	2
MUGJ717595	4-Chlorobenzoic acid	C1=CC(=CC=C1C(=O)O)Cl	156.56799999999998	2.0382	37.3	1	1	1	0.0	52	10	1	1	0	3	1
MUDD433188	Stibabenzene	C1=CC=[Sb]C=C1	186.85500000000002	0.5762999999999999	0.0	0	0	0	0.0	30	6	1	0	1	1	0
MUFG669724	2,2'-Dipyrromethene	c1cc([nH]c1)C=C2C=CC=N2	144.17699999999996	1.9962	28.15	1	1	1	0.0	54	11	2	1	1	2	0
MULY357373	2-Chloroethyl ethyl sulfide	CCSCCCl	124.63600000000001	1.9783	0.0	1	0	3	1.0	38	6	0	0	0	2	1
MURD437410	EA-4352	CC(C)OP(=O)(C#N)N(C)C	176.15599999999998	1.6471799999999999	53.330000000000005	3	0	3	0.8333333333333334	64	11	0	0	0	5	0
MUAD813060	Ethylsarin	CCP(=O)(OC(C)C)F	154.12099999999998	2.5939000000000005	26.3	2	0	3	1.0	56	9	0	0	0	4	1
MUMO966179	Trioctylamine	CCCCCCCCN(CCCCCCCC)CCCCCCCC	353.6790000000002	8.369900000000007	3.24	1	0	21	1.0	152	25	0	0	0	1	0
MUAX537372	2,3-Dimethylpentane	CCC(C)C(C)C	100.20499999999998	2.6885000000000012	0.0	0	0	2	1.0	44	7	0	0	0	0	0
MUDP385524	Methyl p-toluate	CC1=CC=C(C=C1)C(=O)OC	150.177	1.78162	26.3	2	0	1	0.2222222222222222	58	11	1	1	0	2	0
MUTU184306	Ro 3-0419	CCOP(=O)(OCC)Oc1cc2ccccc2nc1	281.248	3.7947000000000024	57.650000000000006	5	0	6	0.3076923076923077	102	19	2	2	0	6	0
MURN992311	(2R)-2-Methylpent-4-enoic acid	CC(CC=C)C(=O)O	114.14399999999999	1.2832000000000001	37.3	1	1	3	0.5	46	8	0	0	0	2	0
MUYY280940	2-Chlorobenzaldehyde	c1ccc(c(c1)C=O)Cl	140.56899999999996	2.1525	17.07	1	0	1	0.0	46	9	1	1	0	2	1
MUOX583629	Zoliflodacin	C[C@@H]1CN2[C@H]([C@@H](O1)C)C3(CC4=C2C(=C5C(=C4)C(=NO5)N6[C@H](COC6=O)C)F)C(=O)NC(=O)NC3=O	487.4440000000002	1.2026999999999997	143.30999999999997	9	2	1	0.5	184	35	6	2	4	13	1
MURS014286	Lithium cyclopentadienide	[Li+].C1C=CC=[C-]1	72.03600000000002	-1.69031	0.0	0	0	0	0.2	26	6	1	0	1	1	0
MUBR393729	Chromium(III) acetate	O1C(C)=[O+][Cr-3]6(O23)([OH2+])([O+]=C(C)O4)[O+]=C(C)O[Cr-3]24([OH2+])([O+]=C(C)O5)[O+]=C(C)O[Cr-3]135([OH2+])[O+]=C(C)O6	580.2960000000002	-2.4671999999999974	194.58	7	0	0	0.5	186	31	4	0	4	19	0
MUXV839575	Tulipalin A	C=C1CCOC1=O	98.10099999999998	0.4895	26.3	2	0	0	0.4	38	7	1	0	1	2	0
MUXQ122413	TL-1238	CC[N+](C)(CC)c1cccc(c1)OC(=O)N(C)C.[I-]	378.25399999999996	-0.2720999999999989	29.54	2	0	4	0.5	108	19	1	1	0	5	1
MUTL380123	1,2-Epoxybutane	CCC1CO1	72.107	0.7952	12.53	1	0	1	1.0	30	5	1	0	1	1	0
MUDF704811	1,2-Epoxybutane	CC[C@@H]1CO1	72.107	0.7952	12.53	1	0	1	1.0	30	5	1	0	1	1	0
MUOY116544	1,2-Epoxybutane	CC[C@H]1CO1	72.107	0.7952	12.53	1	0	1	1.0	30	5	1	0	1	1	0
MUTA841233	2,3-Epoxybutane	CC1C(O1)C	72.107	0.7936	12.53	1	0	0	1.0	30	5	1	0	1	1	0
MUWB397898	2,3-Epoxybutane	C[C@@H]1[C@@H](O1)C	72.107	0.7936	12.53	1	0	0	1.0	30	5	1	0	1	1	0
MUJY167878	2,3-Epoxybutane	C[C@H]1[C@@H](O1)C	72.107	0.7936	12.53	1	0	0	1.0	30	5	1	0	1	1	0
MUTL047523	2,3-Epoxybutane	C[C@@H]1[C@H](O1)C	72.107	0.7936	12.53	1	0	0	1.0	30	5	1	0	1	1	0
MURA331123	Ruthenium(III) acetate	O1C(C)=[O+][Ru-3]6(O23)([OH2+])([O+]=C(C)O4)[O+]=C(C)O[Ru-3]24([OH2+])([O+]=C(C)O5)[O+]=C(C)O[Ru-3]135([OH2+])[O+]=C(C)O6	727.5180000000003	-2.4671999999999974	194.58	7	0	0	0.5	192	31	4	0	4	19	0
MUKS760303	Theasinensin A	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3C4=C(C(=C(C=C4C5C(CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O	914.7340000000008	4.4468000000000165	394.74000000000007	22	16	7	0.13636363636363635	342	66	8	6	2	22	0
MUVZ394189	Theasinensin B	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3C4=C(C(=C(C=C4C5C(CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)O)O)O)O)O	762.6290000000008	3.4653000000000125	327.98	18	14	5	0.16216216216216217	286	55	7	5	2	18	0
MUHK598733	Theasinensin C	C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3C4=C(C(=C(C=C4[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)O)O)O)O)O)O)O)O	610.5240000000006	2.4838000000000084	261.21999999999997	14	12	3	0.2	230	44	6	4	2	14	0
MUZJ914006	Theasinensin D	C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3C4=C(C(=C(C=C4[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O	914.7340000000008	4.4468000000000165	394.74000000000007	22	16	7	0.13636363636363635	342	66	8	6	2	22	0
MUFI954560	Theasinensin E	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3C4=C(C(=C(C=C4C5C(CC6=C(C=C(C=C6O5)O)O)O)O)O)O)O)O)O)O	610.5240000000006	2.4838000000000084	261.21999999999997	14	12	3	0.2	230	44	6	4	2	14	0
MUDU612032	Theasinensin F	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3C4=C(C(=C(C=C4C5C(CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O	898.7350000000008	4.741200000000017	374.51000000000005	21	15	7	0.13636363636363635	336	65	8	6	2	21	0
MURW836364	Theasinensin G	c1c(O)c(O)c(O)cc1C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c4cc(O)c(O)cc4c5c(O)c(O)c(O)cc5[C@H]6Oc7cc(O)cc(O)c7C[C@H]6OC(=O)c8cc(O)c(O)c(O)c8	898.7350000000004	4.741200000000015	374.51000000000005	21	15	7	0.13636363636363635	336	65	8	6	2	21	0
MUCH416272	(Pentamethylcyclopentadienyl)aluminium(I)	C[C-]12[Al+]34567([Al+]89%10%11%12([Al+]3%13%14%15%16([Al+]48%17%18%19%20[C-]%21(C)C%17(C)=C%18(C)C%19(C)=C%20%21C)[C-]%22(C)C%13(C)=C%14(C)C%15(C)=C%16%22C)[C-]%23(C)C9(C)=C%10(C)C%11(C)=C%12%23C)C1(C)=C5(C)C6(C)=C72C	648.8480000000001	10.267199999999997	0.0	0	0	0	1.0	232	44	8	4	4	4	0
MUWX374323	Schradan	CN(C)P(=O)(N(C)C)OP(=O)(N(C)C)N(C)C	286.25300000000004	1.4655999999999998	56.330000000000005	3	0	6	1.0	104	17	0	0	0	9	0
MUXA186594	Bisphenol Z	C1CCC(CC1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O	268.356	4.348000000000004	40.46	2	2	2	0.3333333333333333	104	20	3	2	1	2	0
MUOU242871	Ibogaline	CC[C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC4=C3NC5=CC(=C(C=C45)OC)OC	340.46700000000004	3.9452000000000025	37.49	3	1	3	0.6190476190476191	134	25	6	2	4	4	0
MURR993812	DNI-Glutamate	COC1=C(C=C(C2=C1CCN2C(=O)CC[C@@H](C(=O)O)N)[N+](=O)[O-])[N+](=O)[O-]	368.3020000000001	0.5928000000000002	179.14	8	2	7	0.42857142857142855	140	26	2	1	1	12	0
MUHA916879	Β-Isophorone	CC1=CC(CC(=O)C1)(C)C	138.21	2.3218000000000005	17.07	1	0	0	0.6666666666666666	56	10	1	0	1	1	0
MUVO972306	Isobutylbenzene	CC(C)CC1=CC=CC=C1	134.22199999999998	2.8851000000000013	0.0	0	0	2	0.4	54	10	1	1	0	0	0
MUAV311304	Ethyl lauroyl arginate	CCCCCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)OCC	384.56500000000017	3.008800000000001	119.8	4	3	17	0.85	158	27	0	0	0	7	0
MUIT742372	Sorbitan monooleate	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)O)O)O	428.61000000000007	4.048600000000005	96.22000000000001	6	3	18	0.875	176	30	1	0	1	6	0
MUMH385278	Sorbitan monopalmitate	CCCCCCCCCCCCCCCC(=O)OCC([C@@H]1[C@H]([C@@H](CO1)O)O)O	402.57200000000006	3.4924000000000026	96.22000000000001	6	3	17	0.9545454545454546	166	28	1	0	1	6	0
MUUW629353	Heterometallic copper-aluminum superatom	[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu]	4679.02199999999	30.69410000000012	0.0	0	0	0	0.5	1169	175	12	12	0	55	0
MUTP033750	Heterometallic copper-aluminum superatom	c1ccccc1.c1ccccc1.c1ccccc1.[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu]	4913.36399999999	35.75390000000006	0.0	0	0	0	0.43478260869565216	1259	193	15	15	0	55	0
MUFL771921	Heterometallic copper-aluminum superatom	c1ccccc1.c1ccccc1.c1ccccc1.c1ccccc1.c1ccccc1.c1ccccc1.[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].[Al+].CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.CC1=C(C)[C-](C)C(C)=C1C.[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu].[Cu]	5147.70599999999	40.813699999999955	0.0	0	0	0	0.38461538461538464	1349	211	18	18	0	55	0
MUNQ150878	Triammonium citrate	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[NH4+].[NH4+].[NH4+]	243.21600000000004	-4.123999999999999	250.11999999999998	7	4	5	0.5	98	16	0	0	0	10	0
MUVI323143	Octenylsuccinic acid	CCCCCC/C=C/C(CC(=O)O)C(=O)O	228.28799999999995	2.6885000000000003	74.6	2	2	9	0.6666666666666666	92	16	0	0	0	4	0
MUTJ371243	Calcium ferrocyanide	[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Ca+2].[Ca+2].[Fe+2]	292.10900000000004	-0.1858800000000002	142.73999999999998	6	0	0	0.0	66	15	0	0	0	9	0
MUKX811478	Glyceryl diacetate	CC(=O)OCC(CO)OC(=O)C	176.16799999999998	-0.5265000000000002	72.83000000000001	5	1	4	0.7142857142857143	70	12	0	0	0	5	0
MUIB921989	Voxelotor	CC(C)N1C(=CC=N1)C2=C(C=CC=N2)COC3=CC=CC(=C3C=O)O	337.3790000000001	3.623100000000003	77.24	6	1	6	0.21052631578947367	128	25	3	3	0	6	0
MUBD512574	Tert-Amyl ethyl ether	CCC(C)(C)OCC	116.20399999999998	2.2115	9.23	1	0	3	1.0	50	8	0	0	0	1	0
MUZS310465	Azanide	[NH2-]	16.023	0.7171000000000001	33.5	0	0	0	0.0	8	1	0	0	0	1	0
MUVJ218334	Azanide	[N-]	14.007	0.2887	30.5	0	0	0	0.0	6	1	0	0	0	1	0
MURB134787	5-Nonanone	CCCCC(=O)CCCC	142.242	2.935900000000001	17.07	1	0	6	0.8888888888888888	60	10	0	0	0	1	0
MUPC721069	Methylhippuric acid	CC1=CC=CC=C1C(=O)NCC(=O)O	193.20199999999997	0.80942	66.4	2	2	3	0.2	74	14	1	1	0	4	0
MUBN125312	Methylhippuric acid	CC1=CC=CC(=C1)C(=O)NCC(=O)O	193.20199999999997	0.80942	66.4	2	2	3	0.2	74	14	1	1	0	4	0
MUAP496351	Methylhippuric acid	CC1=CC=C(C=C1)C(=O)NCC(=O)O	193.20199999999997	0.80942	66.4	2	2	3	0.2	74	14	1	1	0	4	0
MUFQ448908	Isodiazomethane	[C-]#[N+]N	42.041	-0.22060999999999986	30.38	1	1	0	0.0	16	3	0	0	0	2	0
MUPK283005	Mipafox	CC(C)NP(=O)(NC(C)C)F	182.179	2.0599999999999996	41.13	1	2	4	1.0	68	11	0	0	0	5	1
MUAF356061	Tetrakis(dimethylamino)ethylene	CN(C)C(=C(N(C)C)N(C)C)N(C)C	200.32999999999998	0.35940000000000083	12.96	4	0	4	0.8	84	14	0	0	0	4	0
MUBL080559	Rostafuroxin	C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@]4(C5=COC=C5)O)O)C)O	374.521	3.9857000000000045	73.83000000000001	4	3	1	0.8260869565217391	150	27	5	1	4	4	0
MUZD530899	5α-Dihydrocortisol	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O	364.4820000000001	1.8615	94.83000000000001	5	3	2	0.9047619047619048	146	26	4	0	4	5	0
MUBH595286	5α-Dihydroaldosterone	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C=O)O	362.46600000000007	1.9255999999999998	91.67	5	2	3	0.8571428571428571	144	26	4	0	4	5	0
MUAR309620	Phenylmercuric nitrate	C1=CC=C(C=C1)[Hg]O[N+](=O)[O-]	339.70000000000005	0.5176999999999998	52.370000000000005	3	0	3	0.0	54	11	1	1	0	5	0
MUBP799764	Collidinic acid	C1=C(C=C(N=C1C(=O)O)C(=O)O)C(=O)O	211.129	0.17620000000000008	124.79	4	3	3	0.0	78	15	1	1	0	7	0
MUYQ225514	Berberonic acid	C1=C(C(=CN=C1C(=O)O)C(=O)O)C(=O)O	211.12899999999996	0.17620000000000008	124.79	4	3	3	0.0	78	15	1	1	0	7	0
MUXQ615165	Dinicotinic acid	C1=C(C=NC=C1C(=O)O)C(=O)O	167.11999999999998	0.478	87.49	3	2	2	0.0	62	12	1	1	0	5	0
MUGR654267	Potassium tellurite	[O-][Te](=O)[O-].[K+].[K+]	253.793	-8.8696	63.19	3	0	0	0.0	26	6	0	0	0	6	0
MURA518252	C01-A042	CCOP(=O)(O/N=C(/C([N+](=O)[O-])(F)F)\F)F	268.05899999999997	2.2696000000000005	91.03	6	0	6	0.75	94	16	0	0	0	12	4
MUED463732	RU-56187	CC1(C(=O)N(C(=S)N1C)C2=CC(=C(C=C2)C#N)C(F)(F)F)C	327.331	2.9189800000000012	47.34	3	0	1	0.35714285714285715	116	22	2	1	1	8	3
MUVQ538323	Lutidinic acid	O=C(O)c(c0)nccc0C(O)=O	167.11999999999998	0.478	87.49000000000001	3	2	2	0.0	62	12	1	1	0	5	0
MUAP229670	RU-57073	CC1(C(=O)N(C(=S)N1CCO)C2=CC(=C(C=C2)C#N)C(F)(F)F)C	357.357	2.28148	67.57	4	1	3	0.4	128	24	2	1	1	9	3
MUTP270467	Cyanonilutamide	CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)C#N)C(F)(F)F)C	297.236	2.411880000000001	73.2	3	1	1	0.3076923076923077	110	21	2	1	1	8	3
MUJP764192	Monobutyl phthalate	CCCCOC(=O)C1=CC=CC=C1C(=O)O	222.23999999999998	2.3417000000000003	63.60000000000001	3	1	5	0.3333333333333333	86	16	1	1	0	4	0
MUFF436036	Herrmann's catalyst	CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3[CH2-].CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3[CH2-].CC(=O)[O-].CC(=O)[O-].[Pd+2].[Pd+2]	937.658	5.9950600000000085	80.25999999999999	4	0	6	0.13043478260869565	284	54	6	6	0	8	0
MUBB120915	SN 35210	Clc1ccccc1C2(NCCCCC(=O)OC)CCCCC2=O	337.8470000000001	3.6113000000000017	55.4	4	1	7	0.5555555555555556	126	23	2	1	1	5	1
MUCJ066583	Trimethylplatinum iodide	[CH3-].[CH3-].[CH3-].I[Pt]	367.087	2.23407	0.0	0	0	0	0.0	41	5	0	0	0	2	1
MUCQ908814	Metacetamol	CC(=O)NC1=CC(=CC=C1)O	151.165	1.3505999999999998	49.33	2	2	1	0.125	58	11	1	1	0	3	0
MUXX853829	Tris(o-tolyl)phosphine	CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C	304.37300000000005	4.370060000000003	0.0	0	0	3	0.14285714285714285	110	22	3	3	0	1	0
MUWE280253	EA-3966	[Br-].[Br-].CN(C)C(=O)Oc1cccnc1C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	582.4660000000003	-1.4465999999999906	42.43000000000001	3	0	14	0.75	188	32	1	1	0	8	2
